probe_id,stability_fraction,n_significant_repeats
exm2260335-0_B_R_1975255243,0.0,0
exm-rs241257-131_T_F_2060125666,0.0,0
exm8086-0_B_F_1921553305,0.0,0
exm8113-0_B_R_2060146554,0.0,0
exm8120-0_T_F_1921566051,0.0,0
exm8123-0_B_R_1921561344,0.0,0
exm8127-0_B_R_1921354568,0.0,0
exm2251963-0_T_R_1975256641,0.0,0
exm8143-0_T_R_1921351172,0.0,0
exm2268645-0_B_F_1984845183,0.0,0
exm-rs7513590-131_T_F_1990493942,0.0,0
exm2252114-0_B_F_1975242951,0.0,0
exm2252278-0_B_F_1975242785,0.0,0
exm2260467-0_B_R_1975255619,0.0,0
exm8173-0_B_F_1921446171,0.0,0
exm8180-0_T_R_1921455672,0.0,0
exm8194-0_T_F_1919151137,0.0,0
exm8197-0_T_F_1921555743,0.0,0
exm8201-0_B_R_1919182918,0.0,0
exm8208-0_B_R_1921336594,0.0,0
exm8212-0_B_F_1921387271,0.0,0
exm2252388-0_T_F_2058861779,0.0,0
exm8213-0_T_F_1919113123,0.0,0
exm8224-0_T_R_1921364548,0.0,0
exm8236-0_B_F_1921516425,0.0,0
exm8245-0_T_R_1921569292,0.0,0
exm8251-0_B_F_2060145054,0.0,0
exm8261-0_T_F_1921438893,0.0,0
exm8262-0_T_R_1921578292,0.0,0
exm8263-0_B_F_1919159727,0.0,0
exm8271-0_T_R_1919123252,0.0,0
exm8272-0_T_R_1921565312,0.0,0
exm8285-0_T_F_1921510629,0.0,0
exm8286-0_B_R_2060120264,0.0,0
exm8288-0_T_R_1921450290,0.0,0
exm8291-0_B_R_1921378526,0.0,0
exm8304-0_T_F_1921520069,0.0,0
exm8310-0_T_R_1921384720,0.0,0
exm8313-0_B_F_1921420625,0.0,0
exm8314-0_B_F_1921363731,0.0,0
exm8315-0_B_F_1921333253,0.0,0
exm8318-0_B_R_1921507902,0.0,0
exm8320-0_B_F_1919173353,0.0,0
exm2252398-0_T_R_1975256091,0.0,0
exm8342-0_B_F_1921391795,0.0,0
exm8344-0_B_F_1919188399,0.0,0
exm8348-0_B_F_1921339657,0.0,0
exm8357-0_T_R_1921580816,0.0,0
exm8359-0_B_R_1921378534,0.0,0
exm8370-0_B_R_1921462062,0.0,0
exm8383-0_B_F_1919182645,0.0,0
exm8420-0_B_F_1921397669,0.0,0
exm8421-0_T_R_1921469304,0.0,0
exm8434-0_B_R_1919154008,0.0,0
exm8446-0_T_F_2058865400,0.0,0
exm8467-0_T_R_1921477376,0.0,0
exm8468-0_B_R_1921360884,0.0,0
exm2264794-0_T_F_1984845543,0.0,0
exm8543-0_B_R_1919131990,0.0,0
exm8598-0_T_R_1921523596,0.0,0
exm8602-0_T_R_1919113322,0.0,0
exm8609-0_B_R_1919135220,0.0,0
exm8659-0_T_R_1921478522,0.0,0
exm8757-0_B_F_1921368195,0.0,0
exm8760-0_T_R_1919150972,0.0,0
exm8768-0_T_R_1919166334,0.0,0
exm8769-0_B_R_1921524304,0.0,0
exm8817-0_T_F_1921465171,0.0,0
exm8903-0_B_R_1921584656,0.0,0
exm8946-0_B_F_1919126329,0.0,0
exm8952-0_T_R_1921439460,0.0,0
exm8990-0_T_F_1921490279,0.0,0
exm8992-0_T_F_1921519201,0.0,0
exm8994-0_T_R_1921462046,0.0,0
exm8997-0_B_R_1921556700,0.0,0
exm8999-0_B_R_1921489844,0.0,0
exm9016-0_B_F_1921357469,0.0,0
exm9031-0_B_R_1921419272,0.0,0
exm9036-0_B_R_1919177294,0.0,0
exm9051-0_B_R_1921421526,0.0,0
exm9066-0_T_R_1919131948,0.0,0
exm9070-0_B_F_1919180741,0.0,0
exm9071-0_T_R_1921519418,0.0,0
exm9115-0_T_R_1921458416,0.0,0
exm9137-0_B_F_1919158877,0.0,0
exm9138-0_B_F_1921401547,0.0,0
exm1857120-0_B_R_1927706235,0.0,0
exm2252586-0_B_R_1975255707,0.0,0
exm9186-0_T_F_1919147763,0.0,0
exm9255-0_T_F_1921376747,0.0,0
exm9274-0_B_R_1921551740,0.0,0
exm9279-0_T_R_1921418126,0.0,0
exm9327-0_B_F_1921413637,0.0,0
exm9330-0_T_R_1921507354,0.0,0
exm9346-0_T_F_1921463585,0.0,0
exm9406-0_B_F_1921443251,0.0,0
exm9437-0_T_F_1921473429,0.0,0
exm9445-0_B_F_1921500323,0.0,0
exm9447-0_T_F_1921560951,0.0,0
exm9487-0_B_F_1921567117,0.0,0
exm9513-0_T_R_1919179510,0.0,0
exm9518-0_B_F_1919131717,0.0,0
exm9556-0_B_R_1921530048,0.0,0
exm9570-0_B_R_1921429384,0.0,0
exm9585-0_B_F_1921583207,0.0,0
exm9590-0_B_F_1921528635,0.0,0
exm9606-0_T_F_1921573059,0.0,0
exm9611-0_T_R_1921498870,0.0,0
exm9632-0_B_R_1921484540,0.0,0
exm9634-0_T_F_1919120313,0.0,0
exm9636-0_T_R_1921522768,0.0,0
exm9655-0_T_R_1919173608,0.0,0
exm2268861-0_B_F_1984845397,0.0,0
exm2233725-0_T_R_1960095534,0.0,0
exm9669-0_B_R_1919164626,0.0,0
exm9686-0_B_R_1919127668,0.0,0
exm9702-0_T_R_1921412738,0.0,0
exm9726-0_T_F_1919166599,0.0,0
exm9772-0_T_F_1921500883,0.0,0
exm9783-0_B_R_1919183206,0.0,0
exm9786-0_B_R_1921440774,0.0,0
exm9788-0_T_F_1919166571,0.0,0
exm9789-0_T_R_1921390584,0.0,0
exm9800-0_B_F_1919182535,0.0,0
exm9805-0_B_R_1921349666,0.0,0
exm9806-0_T_R_1921493360,0.0,0
exm-rs11587438-131_B_F_1990478567,0.0,0
exm9821-0_B_R_1921396166,0.0,0
exm9822-0_T_R_1921400812,0.0,0
exm9823-0_B_R_1921349626,0.0,0
exm9831-0_B_R_1921329060,0.0,0
exm9848-0_T_F_1921497021,0.0,0
exm9849-0_T_R_1919139714,0.0,0
exm9850-0_B_R_1921499188,0.0,0
exm9851-0_T_R_1919122486,0.0,0
exm9852-0_T_F_1921349129,0.0,0
exm9853-0_B_R_1921529374,0.0,0
exm9863-0_B_R_1921525138,0.0,0
exm9875-0_B_F_1921570441,0.0,0
exm1863306-0_B_F_1927706148,0.0,0
exm9881-0_T_F_1921448563,0.0,0
exm9889-0_T_R_1921337928,0.0,0
exm9900-0_B_R_1921581258,0.0,0
exm9904-0_T_R_1921414392,0.0,0
exm9917-0_B_F_1919181073,0.0,0
exm9923-0_B_R_1921523978,0.0,0
exm9928-0_T_F_1921491099,0.0,0
exm9930-0_T_F_1921395145,0.0,0
exm9933-0_B_R_1921551256,0.0,0
exm9965-0_B_R_1921327258,0.0,0
exm10030-0_T_R_1921499696,0.0,0
exm10054-0_T_R_1921340696,0.0,0
exm10083-0_B_F_2060135342,0.0,0
exm10091-0_B_R_2060135306,0.0,0
exm10157-0_T_F_1921379267,0.0,0
exm10186-0_T_R_1921333832,0.0,0
exm10188-0_T_R_1921540886,0.0,0
exm10224-0_B_R_1921546192,0.0,0
exm10227-0_B_F_1919114351,0.0,0
exm10253-0_B_F_1919121119,0.0,0
exm10276-0_B_R_1921406746,0.0,0
exm10282-0_B_F_2060121475,0.0,0
exm10286-0_B_F_1919152337,0.0,0
exm10302-0_T_R_2060129971,0.0,0
exm10307-0_B_F_1919179493,0.0,0
exm10309-0_T_R_1921447168,0.0,0
exm10310-0_T_F_1921463875,0.0,0
exm10343-0_T_R_1921540834,0.0,0
exm10345-0_B_R_2058870368,0.0,0
exm2252762-0_B_F_1975255942,0.0,0
exm2264795-0_T_F_1984844945,0.0,0
exm-rs970973-131_B_F_1990486310,0.0,0
exm2268862-0_B_F_1984844927,0.0,0
exm2268649-0_B_F_1984845465,0.0,0
exm10390-0_B_R_1921460738,0.0,0
exm10443-0_B_R_1921449218,0.0,0
exm10446-0_T_R_1921441956,0.0,0
exm10452-0_B_F_1921339001,0.0,0
exm10458-0_T_F_1921580637,0.0,0
exm10496-0_B_F_1921382027,0.0,0
exm10502-0_T_F_1921558943,0.0,0
exm10515-0_B_R_2058870367,0.0,0
exm10535-0_T_F_1921538997,0.0,0
exm10538-0_B_F_1919134991,0.0,0
exm10545-0_T_F_1919157173,0.0,0
exm10547-0_B_R_1919149108,0.0,0
exm10557-0_B_F_1921516321,0.0,0
exm10562-0_T_F_1921504613,0.0,0
exm10563-0_T_F_1921448043,0.0,0
exm10627-0_B_R_1921493978,0.0,0
exm10643-0_T_R_1919130758,0.0,0
exm10658-0_T_F_1921455195,0.0,0
exm2264796-0_T_F_1984845113,0.0,0
exm-rs2797685-131_B_R_1990481865,0.0,0
exm10722-0_B_R_1921501422,0.0,0
exm10746-0_B_F_1921384141,0.0,0
exm10759-0_B_F_1921521515,0.0,0
exm10762-0_B_F_1921386605,0.0,0
exm10764-0_T_F_1921452495,0.0,0
exm10780-0_T_R_2058873529,0.0,0
exm10782-0_T_R_1921374692,0.0,0
exm10785-0_T_R_1921355558,0.0,0
exm10792-0_T_F_1921347417,0.0,0
exm10815-0_B_F_1921441437,0.0,0
exm10832-0_T_R_1921540780,0.0,0
exm10833-0_B_R_1921428436,0.0,0
exm10838-0_B_F_1921364521,0.0,0
exm10854-0_B_R_1921327860,0.0,0
exm10857-0_T_F_1921445371,0.0,0
exm10859-0_T_R_2060149040,0.0,0
exm10865-0_B_R_1921363128,0.0,0
exm10873-0_B_F_1919131821,0.0,0
exm10875-0_B_F_1919138579,0.0,0
exm10877-0_T_F_1921502175,0.0,0
exm10887-0_T_F_2060149034,0.0,0
exm10891-0_T_F_1921521451,0.0,0
exm10896-0_T_R_1921538394,0.0,0
exm2264984-0_T_F_1984845671,0.0,0
exm10915-0_B_F_1921519975,0.0,0
exm10916-0_B_R_1921384680,0.0,0
exm10928-0_T_R_1921583496,0.0,0
exm10937-0_T_R_1919165434,0.0,0
exm-rs35675666-131_B_F_1990482693,0.0,0
exm10955-0_B_R_1919141766,0.0,0
exm10972-0_T_F_1919184915,0.0,0
exm-rs12727642-131_B_R_1990479219,0.0,0
exm10989-0_T_F_1919114147,0.0,0
exm11005-0_T_R_1921366518,0.0,0
exm11015-0_T_F_1921578933,0.0,0
exm11021-0_T_F_2058862742,0.0,0
exm11027-0_B_F_1919179781,0.0,0
exm11035-0_B_F_1921336565,0.0,0
exm11141-0_T_F_1921417573,0.0,0
exm11145-0_B_R_1921474404,0.0,0
exm11163-0_T_F_1921346117,0.0,0
exm11166-0_B_F_1921481547,0.0,0
exm11203-0_T_F_1921362879,0.0,0
exm11205-0_B_R_1919145652,0.0,0
exm11225-0_B_F_1921389699,0.0,0
exm1912798-0_B_R_1927715511,0.0,0
exm11354-0_T_F_2058872850,0.0,0
exm11427-0_T_R_1921549978,0.0,0
exm-rs4908760-131_B_R_1990483678,0.0,0
exm-rs12025126-131_T_R_1990487909,0.0,0
exm11510-0_T_R_1921523342,0.0,0
exm11548-0_T_F_2060423706,0.0,0
exm11550-0_T_R_2058863270,0.0,0
exm11552-0_T_R_1919139792,0.0,0
exm11553-0_T_R_1919136150,0.0,0
exm11555-0_T_F_1921341937,0.0,0
exm11556-0_B_F_1919123235,0.0,0
exm11574-0_B_R_1919158646,0.0,0
exm11605-0_T_F_1919179943,0.0,0
exm11606-0_T_R_1921344996,0.0,0
exm2253595-0_B_F_1975255272,0.0,0
exm11617-0_B_R_1921392134,0.0,0
exm11627-0_B_F_1919120331,0.0,0
exm11629-0_B_F_1921516091,0.0,0
exm1918915-0_B_R_2060120669,0.0,0
exm11649-0_B_F_1921478459,0.0,0
exm11651-0_B_F_1921517087,0.0,0
exm2260823-0_T_F_1975243335,0.0,0
exm11665-0_T_R_2058874064,0.0,0
exm11679-0_T_R_1919123424,0.0,0
exm11686-0_T_R_1921482168,0.0,0
exm11697-0_T_R_1919153484,0.0,0
exm11699-0_T_F_1919158627,0.0,0
exm11706-0_T_R_1921390070,0.0,0
exm11716-0_B_F_1921416675,0.0,0
exm11721-0_B_F_1921582323,0.0,0
exm11731-0_B_R_1921374780,0.0,0
exm2268650-0_T_R_2060139839,0.0,0
exm11763-0_B_F_1921381203,0.0,0
exm11777-0_B_R_1921368112,0.0,0
exm11788-0_T_R_1921569834,0.0,0
exm11789-0_B_R_1921478834,0.0,0
exm11794-0_B_R_1921545110,0.0,0
exm11814-0_B_F_1921528141,0.0,0
exm11852-0_T_F_1921457797,0.0,0
exm11865-0_T_F_1921402615,0.0,0
exm-rs2239560-131_B_F_1990480969,0.0,0
exm11924-0_T_R_1921472814,0.0,0
exm11927-0_T_F_1921478557,0.0,0
exm11938-0_B_F_1921480865,0.0,0
exm11941-0_T_R_1921397116,0.0,0
exm11943-0_B_R_1921522542,0.0,0
exm11944-0_B_R_1921576204,0.0,0
exm1931537-0_T_F_1927705126,0.0,0
exm11976-0_B_F_1921380287,0.0,0
exm11995-0_B_F_1921426927,0.0,0
exm12005-0_B_R_1919122546,0.0,0
exm12008-0_T_F_1921538209,0.0,0
exm12010-0_T_F_1921508857,0.0,0
exm12011-0_T_R_1921443184,0.0,0
exm12023-0_T_F_1921481765,0.0,0
exm12031-0_B_R_1919163934,0.0,0
exm12034-0_T_F_1919151313,0.0,0
exm12036-0_T_F_1921429403,0.0,0
exm12046-0_T_R_1921335854,0.0,0
exm12056-0_T_F_1919138815,0.0,0
exm12096-0_T_F_1919177935,0.0,0
exm12101-0_T_R_1921326402,0.0,0
exm12119-0_B_F_1921476547,0.0,0
exm12183-0_T_F_1921544579,0.0,0
exm12190-0_B_R_1919182104,0.0,0
exm12193-0_T_R_1921462222,0.0,0
exm12212-0_T_R_1921355498,0.0,0
exm12224-0_T_R_1921577010,0.0,0
exm12238-0_B_R_1921509918,0.0,0
exm12249-0_T_F_1919151139,0.0,0
exm12288-0_T_F_1921452395,0.0,0
exm12290-0_B_F_1921477725,0.0,0
exm12324-0_B_R_1919162056,0.0,0
exm12335-0_B_F_1921349401,0.0,0
exm12354-0_B_R_1921336648,0.0,0
exm12371-0_B_R_1921507388,0.0,0
exm12381-0_T_F_1919134801,0.0,0
exm12430-0_T_F_1921393583,0.0,0
exm2254097-0_T_R_1975255945,0.0,0
exm12459-0_B_R_1921489328,0.0,0
exm2254099-0_T_F_1975256492,0.0,0
exm12486-0_B_R_2060124893,0.0,0
exm12528-0_T_F_2060140721,0.0,0
exm12548-0_T_R_1921544444,0.0,0
exm12583-0_T_R_1921524214,0.0,0
exm12601-0_B_R_1921483716,0.0,0
exm12604-0_B_F_1919185325,0.0,0
exm12612-0_B_F_1921336233,0.0,0
exm12616-0_T_R_1921384544,0.0,0
exm12638-0_B_F_1921529667,0.0,0
exm12640-0_T_R_1921504830,0.0,0
exm12650-0_T_R_1921460780,0.0,0
exm12658-0_B_F_1921365577,0.0,0
exm12665-0_T_F_1921548587,0.0,0
exm12673-0_B_R_1921569368,0.0,0
exm2254135-0_B_R_1975256149,0.0,0
exm12683-0_B_F_1921440217,0.0,0
exm12694-0_B_F_1921448343,0.0,0
exm12743-0_B_R_1921473410,0.0,0
exm12753-0_T_F_1921471935,0.0,0
exm12804-0_B_F_1921390619,0.0,0
exm12822-0_T_F_1921562471,0.0,0
exm12835-0_T_F_1921431101,0.0,0
exm12837-0_B_R_1919144484,0.0,0
exm12849-0_T_F_1921395139,0.0,0
exm2264799-0_T_F_1984845893,0.0,0
exm-rs10492972-131_B_F_1990477910,0.0,0
exm12981-0_T_R_2060139698,0.0,0
exm12985-0_B_R_2060124452,0.0,0
exm12988-0_B_R_1921329740,0.0,0
exm12999-0_B_R_1921473182,0.0,0
exm13007-0_T_F_1919123525,0.0,0
exm13013-0_T_F_1921450391,0.0,0
exm13034-0_B_R_1921351180,0.0,0
exm13043-0_T_F_1921450833,0.0,0
exm-rs17401966-131_T_F_1990489279,0.0,0
exm13073-0_T_F_1921464849,0.0,0
exm13084-0_B_F_1921444017,0.0,0
exm13135-0_T_F_1921425215,0.0,0
exm13149-0_B_R_1921568796,0.0,0
exm1690552-0_T_R_1927672883,0.0,0
exm13180-0_T_F_1921491713,0.0,0
exm2249478-0_B_F_1975256016,0.0,0
exm13234-0_B_R_1919139002,0.0,0
exm13267-0_B_F_1921398449,0.0,0
exm13283-0_B_R_1921421008,0.0,0
exm13311-0_T_F_1921416147,0.0,0
exm13315-0_B_F_1921495313,0.0,0
exm13316-0_B_R_1921408374,0.0,0
exm13325-0_T_R_1921421900,0.0,0
exm13329-0_B_R_1921480362,0.0,0
exm13339-0_B_R_1921396858,0.0,0
exm13349-0_T_F_1919165125,0.0,0
exm13357-0_B_F_1921583637,0.0,0
exm-rs12741973-131_T_R_1990488294,0.0,0
exm13373-0_B_F_1921538989,0.0,0
exm13385-0_T_R_1921444488,0.0,0
exm13394-0_B_R_1921382034,0.0,0
exm13396-0_B_R_1921360276,0.0,0
exm13408-0_B_R_1919171904,0.0,0
exm13425-0_T_F_1921581063,0.0,0
exm13515-0_T_F_2060140040,0.0,0
exm13552-0_T_R_1921573472,0.0,0
exm13625-0_B_F_1919141905,0.0,0
exm13670-0_T_F_1921353549,0.0,0
exm13677-0_B_R_1921431248,0.0,0
exm13697-0_B_F_1921464067,0.0,0
exm13698-0_B_R_2060420490,0.0,0
exm13701-0_T_R_2060141149,0.0,0
exm13714-0_T_F_1919158057,0.0,0
exm13718-0_B_R_1921354460,0.0,0
exm2249485-0_B_R_1975255965,0.0,0
exm-rs880315-131_T_F_1990494559,0.0,0
exm-rs12046278-131_B_F_1990478839,0.0,0
exm2249489-0_T_F_1975243305,0.0,0
exm13736-0_B_R_1921470886,0.0,0
exm13750-0_T_R_1921414336,0.0,0
exm13754-0_B_R_1921534746,0.0,0
exm13758-0_T_F_1921488993,0.0,0
exm13773-0_T_F_1921495623,0.0,0
exm13783-0_T_F_1921507733,0.0,0
exm13795-0_T_F_1921513927,0.0,0
exm13800-0_T_R_1921482208,0.0,0
exm13802-0_B_R_1919112304,0.0,0
exm13811-0_T_R_2060137814,0.0,0
exm13816-0_B_R_1921571988,0.0,0
exm13820-0_T_F_1921332943,0.0,0
exm13824-0_B_F_1919187259,0.0,0
exm13826-0_B_R_1921556928,0.0,0
exm13829-0_B_R_1919185318,0.0,0
exm13832-0_T_F_1921565235,0.0,0
exm13835-0_T_R_1921450894,0.0,0
exm13840-0_T_F_1921349583,0.0,0
exm13854-0_B_R_1921480638,0.0,0
exm13855-0_B_R_1921439662,0.0,0
exm2249513-0_T_F_1975256578,0.0,0
exm2259679-0_B_F_1975256654,0.0,0
exm13915-0_B_F_1919191089,0.0,0
exm13927-0_T_F_1921542465,0.0,0
exm13931-0_B_F_1921538967,0.0,0
exm13932-0_B_F_1921564441,0.0,0
exm13954-0_B_F_1919163423,0.0,0
exm13958-0_B_F_1921398487,0.0,0
exm13964-0_T_F_1921585177,0.0,0
exm13966-0_T_F_1921343743,0.0,0
exm13967-0_B_R_1919176066,0.0,0
exm13983-0_T_R_1921463936,0.0,0
exm13987-0_B_R_1921494114,0.0,0
exm14025-0_T_F_1919178355,0.0,0
exm14039-0_T_F_2060126438,0.0,0
exm14051-0_B_R_1921417038,0.0,0
exm14113-0_B_R_1921534050,0.0,0
exm14124-0_B_F_2060124888,0.0,0
exm14134-0_B_F_1921551523,0.0,0
exm14137-0_B_F_1919169157,0.0,0
exm14250-0_T_R_1921382352,0.0,0
exm14333-0_B_R_1921561542,0.0,0
exm2249614-0_T_R_1975256603,0.0,0
exm14355-0_T_F_1919124167,0.0,0
exm14397-0_B_R_1921535700,0.0,0
exm14405-0_B_R_2060121428,0.0,0
exm14406-0_B_F_1919188199,0.0,0
exm14410-0_B_R_1921403482,0.0,0
exm14417-0_T_R_1921338696,0.0,0
exm14418-0_T_R_1919124448,0.0,0
exm14420-0_T_F_1921454569,0.0,0
exm14440-0_T_F_1919149021,0.0,0
exm2249658-0_T_F_1975255466,0.0,0
exm14489-0_T_R_1921345390,0.0,0
exm14550-0_T_R_1919154254,0.0,0
exm14600-0_B_F_1921508171,0.0,0
exm14610-0_B_R_1921542456,0.0,0
exm14612-0_T_R_1921475226,0.0,0
exm2259729-0_B_R_1975243224,0.0,0
exm2263813-0_T_F_2060150802,0.0,0
exm14634-0_T_F_1919124801,0.0,0
exm14638-0_T_R_1921381604,0.0,0
exm14646-0_T_R_1921383914,0.0,0
exm14652-0_T_R_1921380412,0.0,0
exm14681-0_T_F_1921390233,0.0,0
exm14698-0_T_F_1919172027,0.0,0
exm14699-0_T_R_1921529026,0.0,0
exm14724-0_T_F_1921544263,0.0,0
exm14731-0_B_F_1921365089,0.0,0
exm14764-0_T_F_1919163589,0.0,0
exm14790-0_T_F_2060138531,0.0,0
exm14843-0_B_R_1921428286,0.0,0
exm14849-0_B_F_1921570501,0.0,0
exm14902-0_B_R_1921491584,0.0,0
exm14906-0_B_F_1919151031,0.0,0
exm14912-0_B_R_1921473980,0.0,0
exm14924-0_T_F_1921496051,0.0,0
exm14925-0_B_F_2058858350,0.0,0
exm14950-0_T_F_2060137805,0.0,0
exm14972-0_T_F_1919178665,0.0,0
exm14973-0_B_R_2060123032,0.0,0
exm14976-0_B_R_1921351782,0.0,0
exm14979-0_B_R_1921359424,0.0,0
exm15012-0_B_F_1921564745,0.0,0
exm15048-0_T_R_1919178408,0.0,0
exm15079-0_B_R_1921413360,0.0,0
exm15080-0_T_F_1921413055,0.0,0
exm15081-0_T_F_1921573673,0.0,0
exm15082-0_T_F_1919154673,0.0,0
exm15086-0_B_R_1921568404,0.0,0
exm15091-0_B_R_1921464304,0.0,0
exm15106-0_T_R_1921578002,0.0,0
exm-rs4846033-131_T_F_1990492647,0.0,0
exm15135-0_T_F_1921446323,0.0,0
exm15146-0_T_F_1919148587,0.0,0
exm15153-0_B_R_2060122200,0.0,0
exm15168-0_T_R_1919112180,0.0,0
exm15227-0_B_R_2060123037,0.0,0
exm15236-0_B_F_1919112409,0.0,0
exm15255-0_B_R_2058867486,0.0,0
exm15262-0_B_F_1921332361,0.0,0
exm15306-0_B_F_1919162773,0.0,0
exm15319-0_B_F_1921550059,0.0,0
exm15320-0_T_F_2060126429,0.0,0
exm15334-0_T_R_1919158670,0.0,0
exm-rs17367504-131_T_F_1990489242,0.0,0
exm15399-0_T_F_1921485709,0.0,0
exm15449-0_B_F_1919165821,0.0,0
exm15450-0_B_F_1921479537,0.0,0
exm15466-0_T_F_1919185667,0.0,0
exm-rs1023252-131_B_F_1990477762,0.0,0
exm15531-0_T_F_1921421449,0.0,0
exm15545-0_T_R_1921516266,0.0,0
exm15552-0_B_F_1921548877,0.0,0
exm15554-0_T_F_1921487619,0.0,0
exm15566-0_T_F_1921460837,0.0,0
exm15574-0_T_F_1921529329,0.0,0
exm15586-0_B_F_1919126613,0.0,0
exm15588-0_T_F_1921440715,0.0,0
exm15590-0_B_R_1921403692,0.0,0
exm2264801-0_T_F_1984845713,0.0,0
exm15600-0_T_R_1921547386,0.0,0
exm15695-0_B_R_1921447180,0.0,0
exm15704-0_B_R_1921397042,0.0,0
exm15706-0_B_R_1919148582,0.0,0
exm15710-0_T_R_1921479602,0.0,0
exm15712-0_T_R_1921333544,0.0,0
exm15721-0_B_F_1921566121,0.0,0
exm1705254-0_T_F_2060141229,0.0,0
exm1705272-0_T_F_1927718534,0.0,0
exm15741-0_B_R_1921397950,0.0,0
exm15742-0_B_F_1919169113,0.0,0
exm15743-0_T_F_1919119605,0.0,0
exm15769-0_T_F_1919150177,0.0,0
exm15796-0_B_F_1921489901,0.0,0
exm15798-0_T_F_2058863846,0.0,0
exm15810-0_T_R_1919179280,0.0,0
exm15817-0_B_R_1919150338,0.0,0
exm15872-0_B_R_2060133106,0.0,0
exm15886-0_B_R_1921390254,0.0,0
exm15928-0_B_R_1921540014,0.0,0
exm15931-0_B_R_1921339954,0.0,0
exm15942-0_B_R_1921367886,0.0,0
exm15947-0_T_F_2060149030,0.0,0
exm15954-0_T_R_1921450584,0.0,0
exm15957-0_T_F_2060126486,0.0,0
exm15965-0_T_R_1921351340,0.0,0
exm15970-0_B_R_1919166356,0.0,0
exm15971-0_B_F_1921502547,0.0,0
exm15995-0_B_F_1919147557,0.0,0
exm15999-0_B_R_1921536622,0.0,0
exm16004-0_T_R_1919159640,0.0,0
exm16023-0_T_F_1919113511,0.0,0
exm16027-0_T_F_1921576177,0.0,0
exm16032-0_T_R_1921578202,0.0,0
exm16033-0_T_R_1921419028,0.0,0
exm16049-0_T_F_1921518217,0.0,0
exm16091-0_T_F_2058863284,0.0,0
exm16119-0_T_F_1921364281,0.0,0
exm2264802-0_B_R_1984844728,0.0,0
exm16139-0_T_F_1919153587,0.0,0
exm16141-0_T_F_1921452973,0.0,0
exm16154-0_T_F_1921354037,0.0,0
exm16191-0_B_R_1921412070,0.0,0
exm16200-0_T_F_1921503677,0.0,0
exm16206-0_T_R_1921349470,0.0,0
exm16227-0_B_F_1921336815,0.0,0
exm16253-0_T_R_1921468196,0.0,0
exm2264987-0_T_F_1984845013,0.0,0
exm16261-0_B_R_1921444154,0.0,0
exm16264-0_T_F_1921516253,0.0,0
exm16270-0_B_R_1921360828,0.0,0
exm16276-0_T_F_1919184271,0.0,0
exm16283-0_B_R_2060420468,0.0,0
exm16297-0_B_R_1919159592,0.0,0
exm16298-0_B_F_1919139213,0.0,0
exm16306-0_B_F_1921361071,0.0,0
exm16319-0_B_R_1921553942,0.0,0
exm16329-0_T_F_1921507961,0.0,0
exm16342-0_B_F_1921439597,0.0,0
exm1706252-0_B_R_1927644759,0.0,0
exm2249773-0_B_F_1975256676,0.0,0
exm1706260-0_T_R_1927644709,0.0,0
exm16403-0_T_F_1921584739,0.0,0
exm16429-0_T_R_1921338570,0.0,0
exm16432-0_T_F_1919117925,0.0,0
exm16450-0_T_R_1919133448,0.0,0
exm16460-0_T_F_1921488025,0.0,0
exm16480-0_B_F_1921420323,0.0,0
exm16532-0_T_F_1921562557,0.0,0
exm16571-0_T_R_1921356232,0.0,0
exm16589-0_T_F_1921371891,0.0,0
exm16635-0_B_F_1921405875,0.0,0
exm16687-0_T_R_1919150828,0.0,0
exm16693-0_B_R_1921440584,0.0,0
exm2249775-0_T_F_1975255888,0.0,0
exm16710-0_T_F_1921564527,0.0,0
exm16730-0_T_R_1921424492,0.0,0
exm16755-0_B_R_1921569014,0.0,0
exm16782-0_T_F_1921538689,0.0,0
exm16808-0_B_F_1921553237,0.0,0
exm16827-0_T_R_1921556412,0.0,0
exm16854-0_B_F_1921372251,0.0,0
exm1706797-0_T_R_1927671935,0.0,0
exm16868-0_B_R_1921493822,0.0,0
exm16901-0_T_R_1921429630,0.0,0
exm16903-0_T_F_1921482457,0.0,0
exm16904-0_T_F_1921352833,0.0,0
exm16913-0_B_R_1919191074,0.0,0
exm16936-0_B_R_1919162212,0.0,0
exm2259759-0_T_R_2060149803,0.0,0
exm16961-0_T_R_1921571936,0.0,0
exm16963-0_B_F_1921333009,0.0,0
exm16968-0_T_F_1921584249,0.0,0
exm16969-0_B_F_1921385037,0.0,0
exm16970-0_T_F_1921349451,0.0,0
exm16975-0_B_R_1921533558,0.0,0
exm16992-0_B_R_2058858315,0.0,0
exm16994-0_B_R_1919133736,0.0,0
exm17000-0_B_R_1919143828,0.0,0
exm17005-0_T_R_1921525530,0.0,0
exm17006-0_T_F_1921434957,0.0,0
exm17012-0_T_F_1921524271,0.0,0
exm17013-0_T_R_1921365500,0.0,0
exm17023-0_T_R_1921428314,0.0,0
exm17034-0_T_F_1921361307,0.0,0
exm17060-0_T_R_1921574572,0.0,0
exm17066-0_T_R_1921355978,0.0,0
exm17071-0_T_R_2060128241,0.0,0
exm17074-0_T_F_1921562573,0.0,0
exm17077-0_B_R_1919122458,0.0,0
exm1707255-0_B_F_2060120678,0.0,0
exm17090-0_B_R_2060142583,0.0,0
exm17094-0_B_F_1921459299,0.0,0
